Age,AcademicPressure,WorkPressure,CGPA,StudySatisfaction,Work/StudyHours,FinancialStress,Stress_Index,Gender_Female,Gender_Male,SleepDuration_5-6hours,SleepDuration_7-8hours,SleepDuration_Lessthan5hours,SleepDuration_Morethan8hours,DietaryHabits_Healthy,DietaryHabits_Moderate,DietaryHabits_Unhealthy,Haveyoueverhadsuicidalthoughts?_No,Haveyoueverhadsuicidalthoughts?_Yes,FamilyHistoryofMentalIllness_No,FamilyHistoryofMentalIllness_Yes,target
22,2,0,5.99,5,1,2.0,2.0,1,0,0,0,1,0,0,1,0,0,1,1,0,0
30,2,0,5.57,3,11,2.0,2.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
28,1,0,5.74,5,2,4.0,2.5,0,1,0,0,1,0,0,0,1,1,0,0,1,0
19,3,0,8.62,5,11,4.0,3.5,0,1,0,0,1,0,0,1,0,0,1,1,0,1
26,3,0,7.09,3,4,1.0,2.0,0,1,1,0,0,0,0,1,0,0,1,0,1,1
20,4,0,7.32,1,5,3.0,3.5,1,0,0,1,0,0,0,1,0,0,1,1,0,1
33,5,0,8.25,1,7,4.0,4.5,0,1,0,1,0,0,0,0,1,1,0,0,1,0
33,1,0,5.7,2,2,2.0,1.5,0,1,0,0,1,0,1,0,0,0,1,1,0,0
20,1,0,5.91,3,6,2.0,1.5,1,0,0,0,0,1,0,1,0,1,0,0,1,0
19,4,0,9.91,1,12,2.0,3.0,1,0,0,1,0,0,0,1,0,0,1,0,1,1
24,5,0,8.16,4,12,1.0,3.0,1,0,0,0,1,0,0,0,1,1,0,1,0,1
33,3,0,5.9,4,8,4.0,3.5,1,0,0,1,0,0,0,1,0,0,1,1,0,0
19,5,0,5.57,3,4,4.0,4.5,0,1,0,1,0,0,1,0,0,0,1,1,0,1
29,1,0,5.37,5,9,4.0,2.5,0,1,0,0,0,1,0,0,1,0,1,0,1,1
23,5,0,7.09,4,7,5.0,5.0,0,1,0,0,1,0,0,0,1,0,1,0,1,1
29,1,0,8.74,3,8,2.0,1.5,0,1,1,0,0,0,1,0,0,0,1,0,1,0
26,2,0,9.96,3,10,1.0,1.5,1,0,0,1,0,0,0,1,0,1,0,1,0,0
20,3,0,9.66,5,10,3.0,3.0,0,1,0,1,0,0,0,0,1,1,0,0,1,1
32,4,0,7.88,1,10,1.0,2.5,0,1,0,1,0,0,1,0,0,0,1,0,1,1
19,1,0,6.99,2,0,1.0,1.0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
28,1,0,8.09,3,4,3.0,2.0,0,1,0,0,1,0,0,0,1,0,1,1,0,0
31,5,0,8.96,3,8,2.0,3.5,1,0,1,0,0,0,1,0,0,0,1,1,0,1
32,5,0,5.83,2,8,4.0,4.5,0,1,0,0,0,1,0,1,0,0,1,1,0,1
29,5,0,8.53,4,8,1.0,3.0,0,1,0,1,0,0,0,1,0,0,1,1,0,1
33,4,0,6.25,4,12,4.0,4.0,0,1,0,1,0,0,0,1,0,0,1,0,1,1
28,4,0,9.67,1,12,5.0,4.5,0,1,0,1,0,0,1,0,0,0,1,1,0,1
32,5,0,5.16,4,11,3.0,4.0,1,0,0,0,0,1,0,0,1,1,0,0,1,1
33,2,0,9.72,1,0,5.0,3.5,0,1,0,1,0,0,0,0,1,0,1,1,0,1
23,4,0,5.57,4,10,5.0,4.5,0,1,0,0,1,0,0,0,1,0,1,0,1,1
28,5,0,8.9,5,5,4.0,4.5,0,1,0,0,1,0,0,0,1,0,1,1,0,1
20,3,0,6.42,4,1,3.0,3.0,1,0,0,1,0,0,0,1,0,0,1,1,0,1
24,2,0,8.11,3,2,4.0,3.0,0,1,0,1,0,0,0,0,1,1,0,0,1,0
20,2,0,7.83,4,3,3.0,2.5,1,0,1,0,0,0,0,0,1,0,1,1,0,0
34,2,0,7.88,3,3,3.0,2.5,1,0,0,0,1,0,1,0,0,1,0,1,0,0
18,5,0,8.91,1,8,1.0,3.0,1,0,0,0,1,0,0,0,1,1,0,1,0,1
29,1,0,6.02,5,4,4.0,2.5,1,0,0,1,0,0,0,1,0,1,0,0,1,0
18,1,0,6.99,5,3,3.0,2.0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
33,1,0,8.93,3,12,3.0,2.0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
27,2,0,6.92,1,10,2.0,2.0,1,0,0,0,1,0,0,1,0,0,1,1,0,1
21,1,0,5.84,3,3,3.0,2.0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
32,1,0,9.78,3,11,1.0,1.0,0,1,0,0,0,1,1,0,0,0,1,0,1,0
23,4,0,5.74,5,8,5.0,4.5,0,1,0,1,0,0,1,0,0,0,1,0,1,1
20,1,0,7.39,5,12,2.0,1.5,0,1,0,1,0,0,1,0,0,1,0,0,1,0
24,4,0,9.79,2,11,3.0,3.5,1,0,0,0,1,0,0,1,0,0,1,0,1,1
23,4,0,5.46,1,11,2.0,3.0,0,1,0,1,0,0,0,0,1,0,1,0,1,1
26,3,0,9.47,3,5,2.0,2.5,0,1,0,1,0,0,0,0,1,0,1,1,0,1
21,5,0,9.91,3,10,4.0,4.5,1,0,0,0,0,1,1,0,0,0,1,0,1,1
33,5,0,9.96,2,11,3.0,4.0,0,1,0,0,0,1,0,0,1,0,1,1,0,1
29,3,0,6.99,2,4,5.0,4.0,1,0,0,0,1,0,0,1,0,0,1,1,0,1
34,3,0,9.56,2,2,2.0,2.5,0,1,0,0,0,1,0,1,0,1,0,0,1,0
25,4,0,5.03,5,4,1.0,2.5,1,0,1,0,0,0,1,0,0,1,0,1,0,0
20,3,0,8.42,3,11,5.0,4.0,0,1,0,1,0,0,0,0,1,0,1,1,0,1
20,5,0,8.61,3,8,5.0,5.0,0,1,1,0,0,0,1,0,0,0,1,1,0,1
30,3,0,7.71,4,7,3.0,3.0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
20,4,0,9.91,3,11,5.0,4.5,0,1,0,1,0,0,1,0,0,0,1,1,0,1
21,5,0,6.91,4,10,5.0,5.0,1,0,0,0,1,0,0,1,0,1,0,1,0,1
20,4,0,5.57,5,5,5.0,4.5,1,0,0,1,0,0,1,0,0,0,1,0,1,1
34,3,0,8.14,2,1,5.0,4.0,0,1,0,0,1,0,1,0,0,0,1,0,1,1
21,1,0,6.24,5,6,2.0,1.5,0,1,0,1,0,0,0,0,1,0,1,0,1,0
22,3,0,7.02,5,10,4.0,3.5,0,1,0,1,0,0,1,0,0,0,1,1,0,1
23,3,0,9.44,2,9,2.0,2.5,1,0,1,0,0,0,1,0,0,1,0,1,0,0
28,5,0,9.89,4,3,3.0,4.0,1,0,0,1,0,0,1,0,0,1,0,0,1,1
23,5,0,5.88,3,10,2.0,3.5,0,1,0,0,1,0,0,1,0,0,1,0,1,1
31,3,0,8.9,3,9,4.0,3.5,1,0,0,0,1,0,0,1,0,0,1,1,0,1
31,4,0,8.08,2,6,2.0,3.0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
26,1,0,5.82,2,11,5.0,3.0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
34,3,0,8.04,3,12,3.0,3.0,1,0,0,0,0,1,1,0,0,1,0,1,0,1
27,3,0,8.17,1,10,1.0,2.0,1,0,1,0,0,0,0,0,1,0,1,1,0,1
30,2,0,9.56,3,0,2.0,2.0,0,1,0,1,0,0,0,0,1,1,0,0,1,0
20,4,0,5.64,1,10,5.0,4.5,1,0,0,0,1,0,0,0,1,1,0,1,0,1
24,5,0,5.66,4,8,2.0,3.5,0,1,0,0,0,1,0,0,1,0,1,0,1,1
34,2,0,5.71,5,7,3.0,2.5,0,1,0,0,0,1,0,0,1,1,0,1,0,0
20,2,0,8.9,1,8,4.0,3.0,1,0,0,1,0,0,1,0,0,1,0,1,0,1
26,5,0,9.37,1,8,3.0,4.0,0,1,0,1,0,0,0,1,0,1,0,0,1,1
27,5,0,8.73,4,10,4.0,4.5,0,1,0,1,0,0,0,1,0,0,1,0,1,1
24,5,0,6.03,3,7,1.0,3.0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
27,5,0,7.37,3,12,5.0,5.0,0,1,0,1,0,0,0,0,1,0,1,1,0,1
18,5,0,7.51,5,7,5.0,5.0,1,0,0,0,1,0,0,1,0,1,0,0,1,1
18,3,0,6.78,2,12,4.0,3.5,0,1,0,1,0,0,0,0,1,0,1,1,0,1
30,5,0,5.74,0,0,3.0,4.0,0,1,0,0,1,0,0,0,1,0,1,0,1,1
22,1,0,8.21,5,12,2.0,1.5,0,1,0,0,0,1,1,0,0,0,1,1,0,0
18,3,0,8.95,4,6,4.0,3.5,0,1,0,0,1,0,0,1,0,1,0,1,0,0
33,4,0,6.03,3,3,2.0,3.0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
19,4,0,7.88,3,3,5.0,4.5,1,0,0,0,0,1,0,0,1,0,1,1,0,1
18,5,0,5.87,3,11,5.0,5.0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
28,5,0,8.03,2,0,5.0,5.0,1,0,1,0,0,0,1,0,0,0,1,1,0,1
33,3,0,5.16,4,11,2.0,2.5,0,1,0,1,0,0,1,0,0,1,0,1,0,0
29,5,0,8.17,5,10,1.0,3.0,0,1,0,0,1,0,1,0,0,0,1,0,1,1
29,1,0,8.73,3,6,3.0,2.0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
25,3,0,8.04,3,0,5.0,4.0,0,1,0,0,0,1,0,1,0,0,1,1,0,1
20,4,0,8.27,5,6,5.0,4.5,1,0,0,0,1,0,0,0,1,0,1,1,0,1
20,5,0,6.78,1,7,5.0,5.0,1,0,0,0,1,0,0,0,1,0,1,0,1,1
18,3,0,5.37,1,9,4.0,3.5,1,0,0,0,1,0,0,1,0,0,1,0,1,1
21,5,0,6.51,1,8,5.0,5.0,0,1,1,0,0,0,1,0,0,0,1,0,1,1
22,3,0,5.76,2,7,2.0,2.5,0,1,1,0,0,0,0,1,0,0,1,0,1,0
27,4,0,8.85,1,8,3.0,3.5,1,0,0,1,0,0,0,1,0,0,1,0,1,1
25,1,0,6.47,3,9,1.0,1.0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
33,2,0,9.02,4,3,5.0,3.5,1,0,0,1,0,0,0,1,0,1,0,0,1,0
25,3,0,5.74,3,8,2.0,2.5,1,0,0,0,1,0,0,0,1,0,1,0,1,1
25,4,0,8.11,4,10,5.0,4.5,0,1,0,1,0,0,1,0,0,0,1,1,0,1
23,3,0,6.37,3,11,4.0,3.5,1,0,0,0,1,0,0,1,0,0,1,0,1,0
29,5,0,5.85,1,10,3.0,4.0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
31,5,0,9.11,1,7,5.0,5.0,1,0,1,0,0,0,1,0,0,0,1,1,0,1
28,3,0,7.48,1,5,4.0,3.5,0,1,0,0,1,0,0,1,0,0,1,1,0,1
28,1,0,8.52,4,12,4.0,2.5,0,1,0,0,0,1,0,1,0,0,1,1,0,0
20,5,0,6.95,4,9,1.0,3.0,1,0,0,0,0,1,1,0,0,0,1,0,1,1
26,1,0,8.04,3,2,4.0,2.5,0,1,1,0,0,0,0,1,0,1,0,0,1,0
25,4,0,6.78,2,4,1.0,2.5,0,1,0,1,0,0,0,0,1,0,1,0,1,1
21,2,0,8.04,4,8,4.0,3.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
29,3,0,6.03,2,9,1.0,2.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
34,2,0,6.39,2,5,3.0,2.5,1,0,0,1,0,0,0,0,1,1,0,0,1,0
25,2,0,9.79,5,1,1.0,1.5,0,1,1,0,0,0,0,1,0,1,0,0,1,0
20,3,0,6.39,4,0,2.0,2.5,1,0,0,0,0,1,0,0,1,1,0,0,1,0
30,1,0,8.59,2,10,2.0,1.5,0,1,0,0,1,0,0,1,0,1,0,1,0,0
34,4,0,9.19,4,4,5.0,4.5,0,1,0,1,0,0,1,0,0,0,1,1,0,1
21,3,0,9.96,5,5,4.0,3.5,0,1,1,0,0,0,0,0,1,1,0,0,1,0
33,2,0,7.77,5,11,5.0,3.5,1,0,0,0,0,1,1,0,0,1,0,1,0,0
19,4,0,8.91,3,7,5.0,4.5,0,1,1,0,0,0,0,1,0,1,0,1,0,0
29,1,0,7.83,4,0,3.0,2.0,0,1,0,0,0,1,0,0,1,0,1,1,0,1
28,5,0,5.75,4,10,5.0,5.0,0,1,0,0,1,0,0,0,1,0,1,1,0,1
25,2,0,6.42,3,2,4.0,3.0,0,1,0,1,0,0,0,0,1,0,1,1,0,0
19,5,0,6.33,4,2,4.0,4.5,1,0,0,0,1,0,0,1,0,1,0,0,1,1
18,5,0,5.56,3,10,3.0,4.0,1,0,1,0,0,0,0,0,1,0,1,0,1,1
25,4,0,8.25,4,1,3.0,3.5,1,0,0,0,0,1,0,0,1,1,0,1,0,0
32,1,0,7.72,1,10,1.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
29,4,0,5.47,1,10,3.0,3.5,1,0,1,0,0,0,0,1,0,1,0,0,1,1
24,5,0,5.1,4,7,1.0,3.0,0,1,0,0,1,0,0,0,1,0,1,0,1,1
23,2,0,5.42,5,6,2.0,2.0,0,1,0,0,1,0,0,0,1,0,1,1,0,0
28,4,0,5.68,1,5,5.0,4.5,0,1,1,0,0,0,1,0,0,1,0,0,1,1
19,5,0,9.72,3,12,3.0,4.0,1,0,0,0,1,0,0,0,1,0,1,1,0,1
18,1,0,8.44,3,9,1.0,1.0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
24,4,0,7.94,2,11,4.0,4.0,0,1,1,0,0,0,0,0,1,0,1,0,1,1
24,3,0,8.29,3,0,3.0,3.0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
21,5,0,9.21,1,1,2.0,3.5,0,1,0,1,0,0,1,0,0,0,1,1,0,1
21,5,0,9.78,4,11,5.0,5.0,0,1,0,1,0,0,0,0,1,0,1,1,0,1
20,3,0,7.7,4,11,5.0,4.0,1,0,0,0,0,1,0,1,0,0,1,1,0,1
27,1,0,8.17,1,5,1.0,1.0,0,1,1,0,0,0,1,0,0,0,1,0,1,1
22,4,0,8.08,3,3,4.0,4.0,1,0,1,0,0,0,1,0,0,0,1,1,0,1
20,2,0,8.58,4,9,1.0,1.5,1,0,1,0,0,0,1,0,0,0,1,1,0,1
21,4,0,7.87,1,10,2.0,3.0,0,1,0,0,1,0,0,0,1,0,1,0,1,1
20,3,0,6.0,4,1,1.0,2.0,0,1,1,0,0,0,0,0,1,1,0,1,0,0
34,3,0,9.06,1,0,1.0,2.0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
27,4,0,8.58,3,2,4.0,4.0,1,0,1,0,0,0,0,1,0,0,1,0,1,0
20,1,0,8.37,1,3,5.0,3.0,1,0,0,1,0,0,0,0,1,1,0,1,0,0
29,1,0,7.53,5,10,1.0,1.0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
31,2,0,7.1,3,10,3.0,2.5,1,0,1,0,0,0,1,0,0,0,1,0,1,1
32,3,0,5.66,4,0,2.0,2.5,0,1,1,0,0,0,0,1,0,0,1,0,1,0
23,3,0,8.73,3,9,3.0,3.0,0,1,1,0,0,0,0,0,1,0,1,1,0,1
20,4,0,8.91,3,3,3.0,3.5,0,1,0,1,0,0,0,1,0,0,1,1,0,1
29,5,0,8.77,3,3,2.0,3.5,1,0,1,0,0,0,0,1,0,0,1,0,1,0
31,5,0,5.89,2,2,3.0,4.0,1,0,1,0,0,0,0,0,1,0,1,0,1,1
20,4,0,9.79,5,8,2.0,3.0,0,1,0,0,0,1,1,0,0,0,1,0,1,1
20,3,0,5.66,3,7,3.0,3.0,0,1,1,0,0,0,0,0,1,1,0,1,0,0
18,5,0,8.35,5,10,3.0,4.0,0,1,0,1,0,0,0,0,1,1,0,0,1,1
23,5,0,9.93,2,9,4.0,4.5,0,1,1,0,0,0,0,0,1,0,1,0,1,1
24,3,0,9.25,4,10,4.0,3.5,0,1,0,1,0,0,0,0,1,1,0,0,1,1
24,2,0,10.0,5,8,2.0,2.0,1,0,0,0,1,0,0,1,0,0,1,1,0,1
23,4,0,9.39,2,8,2.0,3.0,1,0,0,0,1,0,0,0,1,0,1,1,0,1
25,1,0,6.0,4,1,1.0,1.0,0,1,0,0,0,1,1,0,0,0,1,0,1,0
29,3,0,6.0,2,8,2.0,2.5,1,0,0,0,1,0,0,1,0,0,1,1,0,1
26,1,0,7.15,2,0,3.0,2.0,0,1,0,0,0,1,1,0,0,1,0,1,0,0
31,5,0,5.1,4,5,3.0,4.0,0,1,1,0,0,0,0,0,1,0,1,0,1,1
31,3,0,9.6,5,3,5.0,4.0,1,0,0,0,1,0,0,0,1,0,1,1,0,1
18,1,0,6.76,3,5,1.0,1.0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
23,5,0,7.09,1,2,3.0,4.0,0,1,1,0,0,0,0,0,1,0,1,0,1,1
23,4,0,6.21,2,10,3.0,3.5,1,0,0,0,1,0,1,0,0,0,1,1,0,1
33,3,0,7.02,2,7,5.0,4.0,0,1,0,1,0,0,1,0,0,0,1,1,0,1
31,3,0,5.66,5,3,3.0,3.0,1,0,0,0,0,1,1,0,0,0,1,0,1,0
32,3,0,7.1,4,11,3.0,3.0,0,1,0,0,1,0,0,1,0,0,1,0,1,1
24,4,0,9.24,3,6,2.0,3.0,0,1,0,0,1,0,1,0,0,0,1,1,0,1
18,4,0,8.74,3,4,2.0,3.0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
27,4,0,8.75,2,5,3.0,3.5,0,1,0,0,1,0,0,1,0,0,1,1,0,1
19,4,0,8.04,2,10,3.0,3.5,0,1,0,0,1,0,0,0,1,0,1,0,1,1
22,1,0,6.25,3,11,3.0,2.0,0,1,0,0,1,0,0,0,1,1,0,1,0,0
22,5,0,9.94,5,0,3.0,4.0,1,0,1,0,0,0,0,1,0,0,1,1,0,1
28,4,0,9.63,1,10,2.0,3.0,0,1,0,0,0,1,0,1,0,1,0,1,0,0
27,1,0,5.84,3,7,5.0,3.0,0,1,1,0,0,0,0,1,0,1,0,1,0,0
33,2,0,6.89,4,8,4.0,3.0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
29,3,0,8.9,1,7,5.0,4.0,1,0,0,0,0,1,0,1,0,0,1,1,0,1
26,3,0,9.42,4,11,4.0,3.5,1,0,0,1,0,0,1,0,0,0,1,1,0,1
34,1,0,5.89,4,10,2.0,1.5,1,0,0,1,0,0,1,0,0,0,1,0,1,0
24,5,0,9.69,3,0,5.0,5.0,0,1,0,0,1,0,0,0,1,0,1,1,0,1
19,3,0,7.53,3,2,4.0,3.5,0,1,0,0,1,0,0,1,0,0,1,0,1,1
23,4,0,9.67,3,12,5.0,4.5,0,1,1,0,0,0,0,1,0,1,0,0,1,1
30,3,0,8.74,2,6,5.0,4.0,0,1,0,0,0,1,0,0,1,1,0,1,0,1
24,3,0,6.16,2,4,4.0,3.5,1,0,0,1,0,0,0,1,0,0,1,0,1,1
25,4,0,7.75,1,0,4.0,4.0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
20,3,0,9.91,3,6,4.0,3.5,1,0,1,0,0,0,0,1,0,0,1,1,0,1
21,1,0,5.47,4,11,2.0,1.5,0,1,0,0,1,0,0,1,0,1,0,1,0,0
19,5,0,7.25,3,12,5.0,5.0,1,0,0,1,0,0,0,1,0,0,1,0,1,1
20,5,0,5.88,4,12,5.0,5.0,1,0,0,0,1,0,1,0,0,0,1,1,0,1
34,4,0,9.41,2,6,1.0,2.5,0,1,0,0,0,1,0,1,0,0,1,0,1,0
29,3,0,6.82,2,6,3.0,3.0,0,1,0,0,0,1,0,1,0,0,1,1,0,1
25,3,0,8.95,2,9,3.0,3.0,0,1,1,0,0,0,0,0,1,1,0,0,1,0
21,1,0,6.02,1,5,1.0,1.0,1,0,0,0,0,1,1,0,0,0,1,0,1,0
27,3,0,9.05,2,2,1.0,2.0,0,1,0,1,0,0,0,0,1,1,0,1,0,0
20,3,0,9.19,5,5,1.0,2.0,0,1,0,1,0,0,1,0,0,0,1,1,0,0
18,5,0,7.09,3,5,3.0,4.0,0,1,1,0,0,0,0,1,0,0,1,1,0,1
32,4,0,8.59,2,5,5.0,4.5,0,1,0,0,1,0,0,0,1,1,0,0,1,1
23,5,0,6.02,4,10,5.0,5.0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
22,5,0,5.27,1,9,5.0,5.0,0,1,0,0,0,1,0,0,1,1,0,1,0,1
27,2,0,6.47,3,10,3.0,2.5,0,1,0,1,0,0,1,0,0,1,0,1,0,0
23,1,0,9.26,1,10,5.0,3.0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
18,5,0,9.33,2,6,3.0,4.0,0,1,0,0,1,0,0,0,1,0,1,0,1,1
31,4,0,5.08,3,2,2.0,3.0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
20,4,0,8.58,4,6,1.0,2.5,0,1,0,0,1,0,0,1,0,0,1,1,0,0
30,4,0,6.47,5,8,1.0,2.5,0,1,1,0,0,0,1,0,0,0,1,1,0,0
29,5,0,9.79,1,9,5.0,5.0,0,1,0,0,0,1,0,0,1,0,1,0,1,1
24,5,0,7.83,1,12,5.0,5.0,0,1,0,0,0,1,0,1,0,0,1,0,1,1
28,4,0,5.71,1,6,1.0,2.5,0,1,0,1,0,0,0,1,0,0,1,0,1,1
22,3,0,9.44,2,10,2.0,2.5,0,1,0,0,0,1,0,0,1,1,0,0,1,1
25,1,0,9.24,3,7,2.0,1.5,0,1,0,0,1,0,1,0,0,1,0,0,1,0
22,5,0,5.56,1,10,4.0,4.5,1,0,0,1,0,0,0,0,1,0,1,0,1,1
24,3,0,8.17,2,10,5.0,4.0,0,1,0,1,0,0,0,1,0,0,1,1,0,1
26,1,0,8.78,3,12,1.0,1.0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
28,3,0,9.89,4,5,3.0,3.0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
18,3,0,6.21,5,11,1.0,2.0,1,0,0,0,1,0,0,0,1,0,1,0,1,1
27,1,0,9.71,2,8,2.0,1.5,1,0,0,0,1,0,1,0,0,1,0,0,1,0
29,1,0,6.78,2,12,1.0,1.0,1,0,0,0,1,0,1,0,0,0,1,1,0,1
20,3,0,8.81,1,5,3.0,3.0,0,1,0,0,0,1,0,0,1,1,0,0,1,1
24,3,0,7.94,1,8,5.0,4.0,1,0,1,0,0,0,1,0,0,0,1,1,0,1
21,4,0,7.88,2,9,4.0,4.0,0,1,0,0,0,1,0,1,0,0,1,0,1,1
34,5,0,6.1,2,11,1.0,3.0,0,1,0,1,0,0,1,0,0,0,1,1,0,1
22,1,0,7.35,5,0,1.0,1.0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
34,1,0,8.54,2,5,3.0,2.0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
29,3,0,5.58,5,4,4.0,3.5,1,0,0,0,0,1,0,1,0,1,0,1,0,0
33,3,0,5.47,4,11,3.0,3.0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
26,4,0,8.95,3,5,3.0,3.5,1,0,0,1,0,0,1,0,0,0,1,1,0,1
20,3,0,7.51,2,9,3.0,3.0,0,1,0,1,0,0,0,0,1,0,1,0,1,1
23,1,0,5.74,4,1,3.0,2.0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
20,3,0,7.28,3,9,3.0,3.0,1,0,0,0,0,1,1,0,0,0,1,1,0,1
30,5,0,9.6,3,9,2.0,3.5,1,0,0,0,0,1,0,1,0,0,1,0,1,1
24,3,0,9.41,2,11,4.0,3.5,0,1,0,0,1,0,0,1,0,0,1,0,1,1
18,3,0,5.16,4,4,1.0,2.0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
25,3,0,6.52,4,8,4.0,3.5,0,1,0,0,0,1,0,0,1,0,1,0,1,1
25,3,0,9.93,5,8,1.0,2.0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
27,5,0,8.44,3,2,5.0,5.0,0,1,0,0,0,1,0,1,0,0,1,1,0,1
29,3,0,7.53,2,4,4.0,3.5,0,1,0,0,1,0,0,1,0,1,0,0,1,1
21,1,0,5.11,5,11,4.0,2.5,0,1,1,0,0,0,0,0,1,0,1,1,0,1
19,5,0,5.87,3,11,5.0,5.0,1,0,0,1,0,0,0,1,0,0,1,0,1,1
29,3,0,5.75,2,7,1.0,2.0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
23,3,0,5.65,3,10,5.0,4.0,0,1,1,0,0,0,0,1,0,0,1,1,0,1
27,2,0,5.81,2,0,1.0,1.5,1,0,1,0,0,0,0,1,0,0,1,1,0,0
25,5,0,7.1,2,6,3.0,4.0,0,1,1,0,0,0,0,0,1,1,0,1,0,0
30,1,0,5.37,4,5,1.0,1.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0
28,4,0,5.83,3,3,2.0,3.0,1,0,0,0,1,0,1,0,0,0,1,0,1,1
20,5,0,6.35,3,8,4.0,4.5,1,0,1,0,0,0,0,0,1,0,1,1,0,1
26,4,0,6.28,3,11,3.0,3.5,0,1,0,1,0,0,0,1,0,0,1,0,1,1
28,1,0,7.92,3,8,1.0,1.0,1,0,0,0,0,1,1,0,0,1,0,1,0,0
33,2,0,5.75,2,12,1.0,1.5,0,1,0,0,1,0,0,0,1,1,0,1,0,0
23,3,0,6.17,3,0,2.0,2.5,0,1,0,0,0,1,0,1,0,1,0,0,1,0
34,5,0,9.97,4,6,4.0,4.5,0,1,0,0,0,1,1,0,0,1,0,1,0,0
28,2,0,5.16,2,11,5.0,3.5,0,1,0,0,1,0,0,0,1,0,1,1,0,1
27,4,0,5.59,5,11,2.0,3.0,0,1,0,1,0,0,0,0,1,1,0,0,1,0
29,3,0,8.58,1,6,2.0,2.5,1,0,0,0,1,0,1,0,0,1,0,0,1,0
24,1,0,8.89,4,10,2.0,1.5,0,1,1,0,0,0,1,0,0,1,0,1,0,0
21,1,0,6.02,2,12,2.0,1.5,1,0,0,1,0,0,1,0,0,1,0,1,0,0
26,1,0,5.16,4,9,2.0,1.5,0,1,0,0,0,1,0,0,1,0,1,1,0,0
33,3,0,9.94,1,12,3.0,3.0,0,1,1,0,0,0,0,1,0,0,1,0,1,1
30,5,0,9.21,4,3,5.0,5.0,1,0,0,0,1,0,0,1,0,0,1,0,1,1
34,2,0,9.89,4,3,4.0,3.0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
21,1,0,8.46,1,10,1.0,1.0,0,1,0,1,0,0,0,0,1,0,1,0,1,1
33,2,0,9.13,5,12,2.0,2.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
19,4,0,8.94,3,11,3.0,3.5,1,0,0,1,0,0,0,0,1,0,1,1,0,1
24,1,0,9.44,5,2,1.0,1.0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
21,4,0,6.47,1,11,3.0,3.5,0,1,1,0,0,0,0,0,1,0,1,0,1,1
19,1,0,8.13,1,0,5.0,3.0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
18,4,0,7.25,5,10,5.0,4.5,0,1,0,1,0,0,0,1,0,0,1,0,1,1
29,2,0,9.6,3,1,5.0,3.5,0,1,0,0,1,0,0,0,1,1,0,0,1,1
19,3,0,7.92,1,7,3.0,3.0,0,1,0,0,0,1,0,1,0,1,0,1,0,0
34,2,0,8.9,5,11,2.0,2.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
28,5,0,9.21,3,1,5.0,5.0,0,1,0,1,0,0,0,0,1,0,1,0,1,1
28,3,0,9.74,4,11,4.0,3.5,1,0,0,0,1,0,0,1,0,1,0,1,0,0
29,4,0,6.99,2,10,5.0,4.5,1,0,0,0,1,0,0,0,1,0,1,0,1,1
